cell_id,lat,lon,elevation_m,slope_deg,flow_accumulation,drain_capacity_pct,impervious_pct
C-000479,28.510000000000016,77.28000000000014,203.33934171351862,0.44355023981300246,101.70799276472275,51.74564278097199,75.82977326725488
C-000480,28.510000000000016,77.29000000000015,204.84836090185237,0.468735560356828,119.25318458414435,68.57963967695909,78.76672197868496
C-000481,28.510000000000016,77.30000000000015,206.3446284804069,0.637258586985173,101.67645672595707,55.48082980174852,87.40200081698404
C-000482,28.510000000000016,77.31000000000016,201.92234951698592,0.5358714917533731,133.01964824615138,56.756974187857445,69.9502843115225
C-000483,28.510000000000016,77.32000000000016,203.3250604192803,0.40978276497164856,152.19528107822123,54.560175775788515,73.48798479831227
C-000484,28.510000000000016,77.33000000000017,199.8586681999399,0.7676310615093127,320.9448570458396,73.92005741364568,74.69255796107466
C-000485,28.510000000000016,77.34000000000017,208.84306307278007,0.8827987435310582,115.73066955934028,50.66818166803654,59.981484046559615
C-000486,28.510000000000016,77.35000000000018,207.6917742834239,0.6555453501045467,105.7637280726636,51.89395011562888,73.99787102737602
C-000487,28.510000000000016,77.36000000000018,205.12478814460326,0.8175124862486782,106.00963531878836,46.716765944717224,71.66422723499916
C-000488,28.510000000000016,77.37000000000019,209.3162896939834,0.4489715224650937,130.92557242022323,50.48243679453989,58.58695400718439
C-000489,28.510000000000016,77.3800000000002,204.69267546285124,0.653691314466414,141.42383956804838,63.185081081320334,70.56348363136374
C-000490,28.510000000000016,77.3900000000002,204.2402653394681,1.0169043765067358,113.19637864105064,51.55581154895116,66.8962546807286
C-000491,28.510000000000016,77.4000000000002,206.22863204959867,0.4928213097451993,205.866081233169,53.97907430367882,74.85782378762713
C-000492,28.520000000000017,77.0,207.01048809542377,0.5198029422287775,112.09356490181652,43.33084772367383,78.8333282324525
C-000493,28.520000000000017,77.01,208.31203744182838,0.5525567768455933,120.43358255346311,79.61463948799762,70.1641259357514
C-000494,28.520000000000017,77.02000000000001,199.61875601452758,0.740938507525258,117.74698065793402,83.5783740067454,68.20290041856232
C-000495,28.520000000000017,77.03000000000002,210.6483735104003,0.4551313386320297,111.20624217149341,49.39037458323546,74.2832484194191
C-000496,28.520000000000017,77.04000000000002,205.49168319507132,0.41892832109095535,104.66957297536099,37.369842380640144,72.25668072101166
C-000497,28.520000000000017,77.05000000000003,202.3897063731278,0.815592204641366,120.22488173799891,50.99299983385515,76.0896861598594
C-000498,28.520000000000017,77.06000000000003,200.51066814616667,0.40455563284564544,146.73100756140857,68.53315964577988,61.912496358521075
C-000499,28.520000000000017,77.07000000000004,204.04055036350596,0.6479121329640616,130.38581893495558,52.78167396128256,79.51034206012409
C-000500,28.520000000000017,77.08000000000004,204.3026051560813,0.311103314244199,101.08639330417168,44.635234390252286,56.07889039760186
C-000501,28.520000000000017,77.09000000000005,209.9922453729398,0.2185398430649273,147.1286931396381,58.446532459706944,65.1312026051666
C-000502,28.520000000000017,77.10000000000005,208.24878601589336,0.6927226094033045,100.92217671976512,53.16777166235841,79.88996254820954
C-000503,28.520000000000017,77.11000000000006,205.61516178036337,0.5540131789710392,240.48748802369275,62.227782362611336,58.62300154494589
C-000504,28.520000000000017,77.12000000000006,206.1417292623551,0.3089092301721864,131.71778122757,48.541295566768646,48.49772935074086
C-000505,28.520000000000017,77.13000000000007,209.1923974287986,0.3369453727794052,112.42052704578111,66.97957646359998,71.97618889928619
C-000506,28.520000000000017,77.14000000000007,208.16735923424056,0.8173336608296984,153.26348224441236,59.78368505062342,65.20426183310421
C-000507,28.520000000000017,77.15000000000008,204.05610359111694,0.5750263747769091,138.4015949667907,61.948983295690475,79.3807232940916
C-000508,28.520000000000017,77.16000000000008,208.92175348305267,0.4866083376383875,104.79531142717083,66.16776618600551,45.364399867296825
C-000509,28.520000000000017,77.17000000000009,203.97572850381738,0.39660724573363654,141.363653048924,29.71334767844641,66.21772797777574
C-000510,28.520000000000017,77.18000000000009,202.18486902607776,0.7051074384205338,111.21658193892796,56.25364016974333,68.11942958628802
C-000511,28.520000000000017,77.1900000000001,200.5806673276265,0.7535132058647627,119.58656897546518,84.58494983263981,68.50280189206396
C-000512,28.520000000000017,77.2000000000001,202.17637836056352,0.37563906769047395,101.01772556108743,65.32425781470624,66.7350966791449
C-000513,28.520000000000017,77.21000000000011,207.27959117800975,0.7530653807917389,128.24373394868704,63.00736568094068,57.2821648032853
C-000514,28.520000000000017,77.22000000000011,206.92716420710477,0.571545404500197,251.25208223980695,43.73591772087306,67.80262010577398
C-000515,28.520000000000017,77.23000000000012,207.56418133524883,0.1471914944780724,173.09767858135558,77.42445414765164,76.85086656612046
C-000516,28.520000000000017,77.24000000000012,205.68542545524858,0.6359405844297363,132.86411107336932,68.42773892967789,76.16792935217349
C-000517,28.520000000000017,77.25000000000013,201.77568022356695,0.4576810721829366,160.21090904795736,40.66580930443155,70.34948927147155
C-000518,28.520000000000017,77.26000000000013,206.20863552973253,0.49743579261719484,134.29050432915454,56.922949238403355,67.86322664613326
C-000519,28.520000000000017,77.27000000000014,209.0940913912839,0.7718906987194516,135.09246564831196,80.0226542720125,74.1782759952916
C-000520,28.520000000000017,77.28000000000014,204.3492546965409,0.00013755747189508893,124.67064250765957,72.23783014570502,62.700818644841625
C-000521,28.520000000000017,77.29000000000015,204.94773065535634,0.5524875640485389,108.44511833007022,51.95940558986801,79.73141213627196
C-000522,28.520000000000017,77.30000000000015,208.09878601411282,0.09062031113500546,112.12521779241828,36.56232254389923,43.90921360898927
C-000523,28.520000000000017,77.31000000000016,205.9787397820915,0.3012353660027731,118.40864800319679,66.52086163252116,88.63442987418726
C-000524,28.520000000000017,77.32000000000016,201.45768899798844,0.5558607577999427,140.22465250323887,81.99665409508944,60.66130174178562
C-000525,28.520000000000017,77.33000000000017,203.53688035068424,0.5060938128365615,186.908455028475,66.18144859363518,74.71946123063049
C-000526,28.520000000000017,77.34000000000017,202.8669995996067,0.19660008185023314,128.82583696975573,72.15597871007807,67.82714926088697
C-000527,28.520000000000017,77.35000000000018,198.41031672161566,0.4564242714754559,180.21236534015898,63.08194607627847,87.71165566668918
C-000528,28.520000000000017,77.36000000000018,206.23095201075344,0.5341957115050349,127.88074130663873,31.98048922932199,72.06472782349347
C-000529,28.520000000000017,77.37000000000019,205.00255895625193,0.5227281352400223,164.34889422413954,61.763711515986316,76.78586580403316
C-000530,28.520000000000017,77.3800000000002,207.3033735359126,0.362043349098118,115.43170310504668,51.515256885968654,81.8550848965479
C-000531,28.520000000000017,77.3900000000002,202.36818197682098,0.580026218621539,161.99559919718772,51.69847771519778,62.696015216948766
C-000532,28.520000000000017,77.4000000000002,201.31529294416563,0.503494052019434,106.1704228347153,83.68999085000527,56.93357055705914
C-000533,28.53000000000002,77.0,201.6016395656446,0.39477232989821726,124.01783506168539,65.91714292573442,64.23078310078286
C-000534,28.53000000000002,77.01,206.6268929620859,0.39605500500804897,146.47268040518105,66.86062932806654,74.12959956747248
C-000535,28.53000000000002,77.02000000000001,207.94494632843757,0.43671846417956894,123.78449823259953,49.07734947700441,79.26971311269723
C-000536,28.53000000000002,77.03000000000002,201.38227663919352,0.647726249899412,201.52222201800828,64.47301280518039,89.51656577315748
C-000537,28.53000000000002,77.04000000000002,204.57337369941033,0.42591050429568134,160.6497848821337,27.115148739196762,62.057693753467
C-000538,28.53000000000002,77.05000000000003,203.76317010558495,0.4860582107643889,133.99501866908096,65.89825811102702,70.2859321825679
C-000539,28.53000000000002,77.06000000000003,207.92647117289064,0.49068853512274496,111.71022284165109,57.49980131853249,54.51784027921505
C-000540,28.53000000000002,77.07000000000004,201.6392291407683,0.6107265276438614,106.51310014358816,57.84290360574944,63.565031826578135
C-000541,28.53000000000002,77.08000000000004,205.23722025192532,0.2530952485433329,197.73286713850416,70.76089627068947,55.59113869575128
C-000542,28.53000000000002,77.09000000000005,202.30367673051117,0.3416739143828096,108.12562502338113,56.67031110032923,71.34637000899774
C-000543,28.53000000000002,77.10000000000005,207.05990629830262,0.43378767134373875,113.48466872126046,47.505218193083266,61.653298135973316
C-000544,28.53000000000002,77.11000000000006,206.88956301694222,0.627109788489563,111.54818655739294,57.2640915548633,63.91318446961932
C-000545,28.53000000000002,77.12000000000006,198.1096382436676,0.1500620825007135,169.3417314559561,52.0513700794697,73.15383514249021
C-000546,28.53000000000002,77.13000000000007,202.8410975091413,0.1748895442319116,146.2883926781795,47.19550844683697,75.97825221435909
C-000547,28.53000000000002,77.14000000000007,206.28766344386105,0.6906562958635395,107.69386963566322,44.684288798216905,69.29607495009583
C-000548,28.53000000000002,77.15000000000008,206.18986972375302,0.22677485321333157,303.8408481858637,62.26858581197109,74.41286056900131
C-000549,28.53000000000002,77.16000000000008,207.2857913413567,0.2884660136879777,100.33778206169518,73.19139257981361,56.72626869988305
C-000550,28.53000000000002,77.17000000000009,207.25569840829914,0.3720244321859568,238.97687347683643,69.58755315986465,64.81245780295971
C-000551,28.53000000000002,77.18000000000009,214.41393821460855,0.41754541596871636,162.77274607687337,49.50369243806867,53.56096583647123
C-000552,28.53000000000002,77.1900000000001,203.46825183362913,0.5597136385012775,159.53888890231732,61.70567426592663,72.01859550125965
C-000553,28.53000000000002,77.2000000000001,206.65276811299188,0.35550315872415816,102.27756989916205,45.16697421030078,77.01453404015979
C-000554,28.53000000000002,77.21000000000011,203.4054387717429,0.3577643444568456,118.62725614116184,76.42510305172219,61.66436986947299
C-000555,28.53000000000002,77.22000000000011,202.90535193652843,1.0385642479640025,132.73756304441395,62.68608751127925,62.36417129970384
C-000556,28.53000000000002,77.23000000000012,205.81388302353426,0.6250149694390229,121.0640852484309,73.23769253242283,83.10771702413601
C-000557,28.53000000000002,77.24000000000012,207.0635964310682,0.8977615654363944,168.9583075349235,52.33210231645517,57.65854870822814
C-000558,28.53000000000002,77.25000000000013,204.91758417920187,0.613282729617941,156.58201397420572,63.82230291229391,73.64636247479909
C-000559,28.53000000000002,77.26000000000013,209.22865030139627,0.6692383592843304,125.36153287386693,60.05821494348253,42.6002789278893
C-000560,28.53000000000002,77.27000000000014,202.10562559857578,0.7425150395671125,125.98883118933765,43.23523075756867,71.69511964135758
C-000561,28.53000000000002,77.28000000000014,203.60112120386802,0.8886595765685097,154.69103618137876,83.82100655152851,68.27098103575628
C-000562,28.53000000000002,77.29000000000015,203.37057098579587,0.8253822958886738,113.70710063757947,69.34680692305957,67.23267118200557
C-000563,28.53000000000002,77.30000000000015,206.64053434347966,0.6513403474769762,133.31704163594588,72.44417172867145,69.47088505924515
C-000564,28.53000000000002,77.31000000000016,206.58953474830292,0.4710678247446719,157.68631355716653,77.57845647275009,61.63576587685497
C-000565,28.53000000000002,77.32000000000016,204.06454413361303,0.29338197368303853,149.5512800449377,38.51638694558112,63.310777805694286
C-000566,28.53000000000002,77.33000000000017,209.33311589638896,0.2616483412640106,109.62656054307854,54.71958769962473,77.59314900185454
C-000567,28.53000000000002,77.34000000000017,205.45580503677243,0.33740984713488587,112.53800630947937,62.9084008799019,63.77813635976702
C-000568,28.53000000000002,77.35000000000018,203.1450875199526,0.5578723289967653,102.2208095402605,37.03140799812323,84.06748382100973
C-000569,28.53000000000002,77.36000000000018,205.47477802194445,0.8348998736687425,232.4478618819778,51.96260734437337,81.11174414847112
C-000570,28.53000000000002,77.37000000000019,208.54980801964874,0.662610180678922,183.05655753964754,52.880593676172325,73.66956223136563
C-000571,28.53000000000002,77.3800000000002,205.33856890242765,0.652968990529313,101.99041714617276,86.63374742178654,79.40589990738683
C-000572,28.53000000000002,77.3900000000002,200.83720944328152,0.8599201521674125,115.2445735750303,40.86706746949926,79.31109785516985
C-000573,28.53000000000002,77.4000000000002,208.34301315879884,0.6568536126336859,285.6015094949099,89.11030647214596,69.49045960514098
C-000574,28.54000000000002,77.0,206.0191491617676,0.7949453013212027,168.26511063025913,36.68068971991909,80.93684311135186
C-000575,28.54000000000002,77.01,208.5003611036582,0.5479641883386102,123.52484483356902,63.13651020158044,49.49018392018597
C-000576,28.54000000000002,77.02000000000001,204.77609038736728,0.413140285110148,101.06248700232892,87.26229759470166,70.64866055197194
C-000577,28.54000000000002,77.03000000000002,207.19923982648962,0.8047538140521326,134.7844694507558,68.2819031099673,66.19165024364706
C-000578,28.54000000000002,77.04000000000002,211.14188554316482,0.3848517982410571,110.06408565111109,33.772223725790894,64.2954279049178
C-000579,28.54000000000002,77.05000000000003,207.14481178947352,0.7603666274798204,202.97697715625378,44.801326469605506,90.07762096598876
C-000580,28.54000000000002,77.06000000000003,206.9420658514893,0.5287519578535192,148.8715052987684,71.7845436002336,72.89881270654237
C-000581,28.54000000000002,77.07000000000004,204.4613826650285,0.3499053796971191,109.08446058954003,66.26673119636905,49.5134001679707
C-000582,28.54000000000002,77.08000000000004,205.38588193899966,0.597215357839348,104.27544504007813,48.80514596833456,58.58898108051811
C-000583,28.54000000000002,77.09000000000005,209.51930150467447,0.5740552146752269,104.80656627111858,50.688936420344504,58.55024068673018
C-000584,28.54000000000002,77.10000000000005,203.85623768714296,0.674326520414892,102.04702276726898,58.5905089848686,79.91734034016224
C-000585,28.54000000000002,77.11000000000006,206.6178135567269,0.9579345249157984,325.164822175504,60.05410027730068,62.47680877002719
C-000586,28.54000000000002,77.12000000000006,204.30360073435986,0.4324952939917052,162.35279498514677,85.37970441364794,77.70362225128915
C-000587,28.54000000000002,77.13000000000007,206.87221998656184,0.709271190339123,147.69607495770802,65.71938726257731,65.33400761265989
C-000588,28.54000000000002,77.14000000000007,207.14454113608716,0.48285564528531844,108.94882645298533,65.11025479194855,67.58961031855831
C-000589,28.54000000000002,77.15000000000008,205.25284940833717,0.8688089666582967,138.96084081208642,63.16682373466695,70.00611417240052
C-000590,28.54000000000002,77.16000000000008,201.8747832976011,0.40065927931756645,122.88681218878838,62.09478299306609,78.72875780014772
C-000591,28.54000000000002,77.17000000000009,209.46048410955163,0.5488470942146694,115.8306244573509,95.13035457347189,70.21351296496962
C-000592,28.54000000000002,77.18000000000009,193.47487654865748,0.5782455786071128,201.67555602519298,70.7878954357506,77.26318523820792
C-000593,28.54000000000002,77.1900000000001,204.04484352161847,0.6454676188365733,139.9826567954223,53.65995910786696,58.48460048525798
C-000594,28.54000000000002,77.2000000000001,202.94720923434093,0.6481695309122681,274.917838458623,62.92794455178474,71.90025141398483
C-000595,28.54000000000002,77.21000000000011,205.84111693189806,0.16811296983450252,128.35711263508142,48.95368525870086,65.39788467530381
C-000596,28.54000000000002,77.22000000000011,208.8564069204192,0.22198605552336992,182.01968307448305,65.25634207431708,73.35187068505948
C-000597,28.54000000000002,77.23000000000012,204.32197747134185,0.648357491064028,156.2198982016373,54.56273524001534,84.75617086151803
C-000598,28.54000000000002,77.24000000000012,203.28314998435755,0.4270858909355022,130.94191223371556,52.56443067089224,66.8036502332226
C-000599,28.54000000000002,77.25000000000013,202.20684876301794,0.6166605577645283,270.52349190766967,79.30995489891458,84.33343165767647
C-000600,28.54000000000002,77.26000000000013,203.6182386923323,0.47452912801857716,126.93318683472447,68.03640178211488,66.44583196522431
C-000601,28.54000000000002,77.27000000000014,205.68447309012842,0.11285361531691662,165.2096263549045,59.186308968056416,51.41337743998148
C-000602,28.54000000000002,77.28000000000014,206.05928797239352,0.8678536171956441,335.8672999307116,61.0337335928175,75.23120473515604
C-000603,28.54000000000002,77.29000000000015,210.14010457673672,0.5779144364734028,170.79627367888534,39.97006766503864,78.89240402062515
C-000604,28.54000000000002,77.30000000000015,204.20603983519456,0.7947463086052303,107.69889852861301,101.55752025456997,72.49328177473447
C-000605,28.54000000000002,77.31000000000016,206.47366443942477,0.45587966757808795,126.09873433397541,36.307841543769236,97.23383151114047
C-000606,28.54000000000002,77.32000000000016,203.91561946952012,0.6167330282460252,184.7882446630012,58.1671614955832,52.6599744333254
C-000607,28.54000000000002,77.33000000000017,201.7073994406436,0.7158658533961906,184.0801815327331,49.78251775432704,68.95440621743049
C-000608,28.54000000000002,77.34000000000017,202.55465255123318,0.7496962982120867,248.3276569350005,61.805588942265594,61.97218980226508
C-000609,28.54000000000002,77.35000000000018,208.4419519998043,0.29636775403307203,180.0149089701879,56.06517660688238,68.23898410744849
C-000610,28.54000000000002,77.36000000000018,205.0382655670156,0.5509906210117521,191.4869516124888,83.05400859741734,62.66210090654146
C-000611,28.54000000000002,77.37000000000019,206.46242174891378,0.430602326645953,103.40181197637715,69.35609398986651,72.10970270792399
C-000612,28.54000000000002,77.3800000000002,204.74853547649997,0.2164852268639446,132.29500871343703,54.97135224444452,79.65530790855163
C-000613,28.54000000000002,77.3900000000002,202.5039742834672,0.512704032989128,159.55946077092057,65.3839787290011,91.36473610139697
C-000614,28.54000000000002,77.4000000000002,205.72318409845178,0.17892962523675626,175.33201528292693,65.65068906913885,55.20758422112217
C-000615,28.550000000000022,77.0,205.78779171606664,0.35449391374420014,210.46630832289014,50.483370892218886,67.67063164283242
C-000616,28.550000000000022,77.01,204.36194241603647,0.4926184642034607,158.57534850369842,69.06370191204083,59.541633184382405
C-000617,28.550000000000022,77.02000000000001,205.81770439799922,0.26089587032405015,130.99868836161568,56.87123018153027,70.68053410405022
C-000618,28.550000000000022,77.03000000000002,208.80102518354468,0.3015456036004755,164.8946233621557,45.392619588805424,78.0162222537207
C-000619,28.550000000000022,77.04000000000002,206.78115957114056,0.8223724529284636,109.42217161188896,62.83959009430004,54.99281709940989
C-000620,28.550000000000022,77.05000000000003,200.6222172129304,0.2934401574922515,110.60221142092455,64.60267503182884,60.87182336695701
C-000621,28.550000000000022,77.06000000000003,206.02408270040857,0.4892681783856421,137.37868850146504,54.36479030401384,67.61600251472622
C-000622,28.550000000000022,77.07000000000004,203.89094675532704,0.35941475091221864,125.81835965940118,48.01594367357184,66.34946267192402
C-000623,28.550000000000022,77.08000000000004,204.70505189788517,0.6560542842242202,162.79603466708545,33.91584357136237,71.66966164022637
C-000624,28.550000000000022,77.09000000000005,210.2060884779854,0.42933640569421144,145.24830783205937,63.657572273090466,71.06171719642784
C-000625,28.550000000000022,77.10000000000005,202.71451100435272,0.16926054169005006,136.3728514015707,55.052793657239015,72.75070240987309
C-000626,28.550000000000022,77.11000000000006,210.3980000851287,0.6299495156049022,183.17571457731714,63.14962366324864,74.65801947431939
C-000627,28.550000000000022,77.12000000000006,201.92124034395695,0.7355173463149959,146.8008446059612,65.0345517260153,88.52088836918905
C-000628,28.550000000000022,77.13000000000007,201.39670637451212,0.45115135153316277,184.18881616001414,44.723231997336114,66.34880460791054
C-000629,28.550000000000022,77.14000000000007,208.32750238049175,0.8159726667858598,195.00969859399112,71.83045192365032,59.0950548486202
C-000630,28.550000000000022,77.15000000000008,208.46958305829554,0.410287755783594,258.50222623379454,47.64698572129978,55.1632434986233
C-000631,28.550000000000022,77.16000000000008,205.17842512350927,0.4865628614309108,114.83833481820284,64.17800951506453,53.95069989065993
C-000632,28.550000000000022,77.17000000000009,206.12134900288723,0.30706681770989597,133.6838137313699,65.28250248258402,69.05425895937297
C-000633,28.550000000000022,77.18000000000009,201.54028324625835,0.38946460105190966,102.71828106517405,69.39619184707657,73.0049310719243
C-000634,28.550000000000022,77.1900000000001,200.98127331830338,0.629720485075764,112.19448117232821,74.01350134709708,79.7916735315727
C-000635,28.550000000000022,77.2000000000001,201.99032857768626,0.2772408433604945,256.17347580779983,69.10061564206461,80.29429591757376
C-000636,28.550000000000022,77.21000000000011,205.90702128343017,0.3723676613898815,100.10539838145415,28.329999986527287,71.76172783792441
C-000637,28.550000000000022,77.22000000000011,208.2627441298758,0.24597793619686464,153.6371443077952,56.6061394827905,82.4415468062008
C-000638,28.550000000000022,77.23000000000012,203.38375694270576,0.275280499144926,193.2204065870824,72.640300116229,61.496050949237656
C-000639,28.550000000000022,77.24000000000012,207.00385548394797,0.3253845029567176,102.90971391554233,54.28845787272669,72.85692011496413
C-000640,28.550000000000022,77.25000000000013,202.88488010060456,0.598526343848139,120.21889316230752,76.82622874432859,64.91085621235165
C-000641,28.550000000000022,77.26000000000013,203.33032770287807,0.4269134709216471,257.6527655135932,35.72793386509897,82.94434008294607
C-000642,28.550000000000022,77.27000000000014,203.80501609385686,0.881794245659044,124.89334298206681,35.98049415286499,67.7139072923808
C-000643,28.550000000000022,77.28000000000014,206.44326529893422,0.03562530914854961,103.93480558697836,55.32385998411043,63.07067640699498
C-000644,28.550000000000022,77.29000000000015,199.38801100286338,0.4357875883006595,108.94718816157702,56.84605963926687,66.07271733050496
C-000645,28.550000000000022,77.30000000000015,207.01570864339658,0.1586679315751358,132.56323990525243,71.46234620030557,74.35115669295251
C-000646,28.550000000000022,77.31000000000016,204.113433038284,0.29226814038125004,104.54856510739582,27.468533024634624,78.3263833994704
C-000647,28.550000000000022,77.32000000000016,206.07803405720443,0.5186396303349902,150.03202482522678,58.86805351827547,67.95224948423959
C-000648,28.550000000000022,77.33000000000017,200.4491033936963,0.4434513668493704,171.05910478320277,50.89036216907432,54.56263083100968
C-000649,28.550000000000022,77.34000000000017,206.6012046221882,0.24591527803384028,114.73724607331269,65.63846860686715,76.74675634649294
C-000650,28.550000000000022,77.35000000000018,212.64969786606756,0.6871310323749775,166.1241366854427,65.04509474760204,70.50676196263065
C-000651,28.550000000000022,77.36000000000018,208.1589203136539,0.8438858438542625,169.16530233327046,65.92683568288582,64.1011148185918
C-000652,28.550000000000022,77.37000000000019,203.79597651067246,0.6835627498152297,133.30727406331255,85.984276190201,75.4102790103625
C-000653,28.550000000000022,77.3800000000002,206.83266129375747,0.5038783168050581,113.25437550107165,41.89632271036435,61.23555688441342
C-000654,28.550000000000022,77.3900000000002,202.679229111835,0.5569185202253454,102.06186063310511,41.95361672324027,79.32775277608937
C-000655,28.550000000000022,77.4000000000002,207.47917009802674,0.48042262492430376,116.24175662763811,60.087798064104845,74.46397235929982
C-000656,28.560000000000024,77.0,203.33744325240363,0.39126205475709985,117.62154762595011,70.26224813988408,58.46618463014275
C-000657,28.560000000000024,77.01,205.32127085741774,0.2912278168032927,179.12134605822695,29.04107045778857,58.70063395976612
C-000658,28.560000000000024,77.02000000000001,206.18423541367702,0.1187115584880783,139.4589722184989,71.16686860961528,73.2415930140079
C-000659,28.560000000000024,77.03000000000002,200.97924035132408,0.7428289770669209,161.03617854842108,69.45538107347235,71.37502088718233
C-000660,28.560000000000024,77.04000000000002,202.15337438882415,0.678344552993268,348.8708593830353,60.01913582987637,77.60145618305928
C-000661,28.560000000000024,77.05000000000003,207.1049564928683,0.5962257372823121,111.54104068095683,47.91752443134776,77.91264638030589
C-000662,28.560000000000024,77.06000000000003,207.17736897227937,0.17291726804111063,123.09026667444505,46.501016379681815,57.87525946496204
C-000663,28.560000000000024,77.07000000000004,207.87746561191776,0.45312107711827837,128.13123280858858,67.960697281056,66.7314038216494
C-000664,28.560000000000024,77.08000000000004,206.63888617498955,0.640600985447848,124.62589389401995,63.07737437282025,65.58217626479902
C-000665,28.560000000000024,77.09000000000005,204.3095416148552,0.5933073865424734,123.42028905680834,62.25406082034536,74.15758146657596
C-000666,28.560000000000024,77.10000000000005,206.59903088394694,0.8395792874206598,141.25264889544007,68.55536659101274,87.83235982179853
C-000667,28.560000000000024,77.11000000000006,200.4408633139624,0.3388542030676223,122.2219264176746,73.09717341319316,77.91458424194741
C-000668,28.560000000000024,77.12000000000006,200.22752973107558,0.6197005832129526,142.92426311752277,52.24296514551258,75.49502158140169
C-000669,28.560000000000024,77.13000000000007,205.0939922092772,0.44203395349346397,195.50069477286226,74.23559022161552,48.86282922406826
C-000670,28.560000000000024,77.14000000000007,205.8165814452649,0.5605186753224654,112.52887120133201,52.813129148212084,63.196375521992785
C-000671,28.560000000000024,77.15000000000008,211.06709594839572,0.5022846551391832,196.01264515304078,56.85174785141102,76.25555525516279
C-000672,28.560000000000024,77.16000000000008,200.9028584615773,0.6357282136224143,157.54715227384764,48.338236262327534,77.35532051347754
C-000673,28.560000000000024,77.17000000000009,199.94269343227054,0.1413722654614437,132.14100278009926,49.85120899128749,79.24891655149727
C-000674,28.560000000000024,77.18000000000009,205.07909537817503,0.07965618103503347,109.94793293904736,57.74391004640391,73.38207084370582
C-000675,28.560000000000024,77.1900000000001,203.48873648038452,0.894322999010012,103.47368101114671,62.23802867708677,77.49203283419493
C-000676,28.560000000000024,77.2000000000001,201.18531749411557,0.8330374791703755,210.16773371215584,69.30629437408751,78.86446391352519
C-000677,28.560000000000024,77.21000000000011,209.12710991540158,0.7045510531298502,189.43107210543235,63.06000192262663,63.489702927975685
C-000678,28.560000000000024,77.22000000000011,205.6853737166782,0.5527431730118237,101.3314246781456,81.94286404682705,59.94988622317674
C-000679,28.560000000000024,77.23000000000012,206.0431279703147,0.42894310526678187,105.23820204393112,55.60008313865638,72.07417821161769
C-000680,28.560000000000024,77.24000000000012,209.20055412727893,0.38219657186438993,147.41367117195244,85.4867562945789,70.63082241163693
C-000681,28.560000000000024,77.25000000000013,207.95039816657174,0.2585274240012584,178.43696822099992,87.88323893361218,75.97329435836816
C-000682,28.560000000000024,77.26000000000013,206.01127049167073,0.43247402864525053,176.1325564493382,45.5962651015138,71.7618602589111
C-000683,28.560000000000024,77.27000000000014,204.06327675581213,0.7686744725391409,117.16285852166263,78.66663839028318,80.95589154527775
C-000684,28.560000000000024,77.28000000000014,203.64641403617907,0.019810372408502253,121.69906085040158,59.46250430900582,69.74360272875629
C-000685,28.560000000000024,77.29000000000015,202.95614118759758,0.16504479388482185,124.48069776543612,21.06116978729962,93.3726678526564
C-000686,28.560000000000024,77.30000000000015,203.3598026166853,0.33527115865657964,176.2922983063687,53.34763944765495,74.52484264176393
C-000687,28.560000000000024,77.31000000000016,199.38941222781307,0.37671137984201186,163.9720898199036,69.39780132633065,52.45903239988972
C-000688,28.560000000000024,77.32000000000016,204.50335519940657,0.2305702400954016,101.51257034178077,44.60660245563095,78.73314462361677
C-000689,28.560000000000024,77.33000000000017,204.27170506421191,0.43530153029955054,159.64991247187072,45.91630995568721,45.02238779041407
C-000690,28.560000000000024,77.34000000000017,208.83730167088888,0.415774307021643,103.57494935694062,67.49157544334919,80.98924935398816
C-000691,28.560000000000024,77.35000000000018,202.65193473673295,0.8233660130734417,192.8906221261983,49.08443592457713,78.97844383597264
C-000692,28.560000000000024,77.36000000000018,207.070595622481,0.4168603559712154,151.04889309881003,62.70535143257575,61.420478472596585
C-000693,28.560000000000024,77.37000000000019,205.44561992642275,0.7052423723518116,102.08107363419096,55.43469942868871,76.03819880923697
C-000694,28.560000000000024,77.3800000000002,202.3497637215828,0.6893451780266222,160.4372859091721,45.54484890201883,73.78509942749889
C-000695,28.560000000000024,77.3900000000002,202.6333692275371,0.6588388205847586,102.415410165877,39.91189952569591,68.44137854964242
C-000696,28.560000000000024,77.4000000000002,205.3209877951709,0.8138819401548802,129.6010882735314,59.89904648363227,63.072295576447004
C-000697,28.570000000000025,77.0,205.94725530682928,0.5176283323942087,100.45766833996268,59.26454804898008,47.30948434124426
C-000698,28.570000000000025,77.01,205.43452747796096,0.4189135632383357,106.98679286585184,83.14222961198043,77.72637266054814
C-000699,28.570000000000025,77.02000000000001,205.306159589215,0.6151330249317204,155.22565038934192,51.03874117404449,62.034247233469955
C-000700,28.570000000000025,77.03000000000002,206.92584921116546,0.6609098902165211,479.275433969091,31.45000068733593,55.42526351943378
C-000701,28.570000000000025,77.04000000000002,201.86985729201663,0.2392170404119462,187.80624602016988,57.66742176474828,63.45146047357189
C-000702,28.570000000000025,77.05000000000003,204.8890503829049,0.5510817762732363,169.95621892771175,78.81511308680271,69.04772452435157
C-000703,28.570000000000025,77.06000000000003,202.89881957075696,0.37993440628211456,109.8241936437855,54.12465713470389,69.00759640732483
C-000704,28.570000000000025,77.07000000000004,208.12802893659048,-0.1945884531341633,102.5266522897876,70.02984791631526,86.68930035242582
