Date,Rainfall_mm,WaterLevel_m,SoilMoisture_pct,Elevation_m,FloodOccurrence
29-02-2016,1.290595347,0.296144485,39.28063195,29.72882912,0
01-03-2016,48.29110806,1.830817918,33.84181641,27.77638383,0
02-03-2016,21.97558443,0.650841057,35.81746477,14.72171821,0
03-03-2016,30.97939774,1.91999014,23.85456492,7.76073322,0
04-03-2016,39.0380793,1.700362434,23.45633766,49.76898427,0
05-03-2016,2.88902805,1.447851019,40.37707617,15.76310469,0
06-03-2016,7.112468434,0.385019248,21.23199496,9.547061495,0
07-03-2016,34.60806708,0.816744938,35.66508397,49.85135842,0
08-03-2016,40.69851348,2.044409146,31.39716267,33.07531263,0
09-03-2016,26.3520732,1.379208232,21.82693326,44.89718969,0
10-03-2016,22.48923244,0.839029672,27.77955026,23.63583886,0
11-03-2016,41.37689478,2.294766657,45.49221524,5.496406899,0
12-03-2016,20.80769991,1.378842301,16.81807828,16.69159439,0
13-03-2016,38.01449116,1.034509235,37.46365129,14.68408424,0
14-03-2016,0.606038732,0.49452369,39.45802427,41.06917003,0
15-03-2016,47.97883222,1.935284732,27.68573563,29.658177,0
16-03-2016,22.71886673,2.1430915,19.75813744,26.97085117,0
17-03-2016,7.502433235,0.799400518,34.37144229,26.42081582,0
18-03-2016,18.79441426,1.164840842,29.42172733,40.32574447,0
19-03-2016,44.60423445,2.802754062,46.98837192,19.19331031,0
20-03-2016,34.4067353,1.563340954,27.96213925,42.83922107,0
21-03-2016,1.921317448,1.841950333,24.42071917,33.67406646,0
22-03-2016,32.96769611,2.449589404,38.9903993,32.62701131,0
23-03-2016,3.332602028,1.103468084,15.50485063,38.18451959,0
24-03-2016,25.61109604,1.872677479,18.93351583,8.815640722,0
25-03-2016,35.8161694,0.86049206,22.88255265,5.544881386,0
26-03-2016,47.82506991,2.431518117,34.94506323,18.34410116,0
27-03-2016,17.48516149,1.899010292,35.08666678,13.33380055,0
28-03-2016,8.705466767,0.370900635,32.42072162,39.3967698,0
29-03-2016,13.25232142,0.30693635,16.44084645,48.55370157,0
30-03-2016,14.77223887,1.833891073,33.17157873,22.18728378,0
31-03-2016,10.28436311,0.448460099,31.53569797,39.85852013,0
01-04-2016,32.19521268,1.70450852,20.91710051,48.58199499,0
02-04-2016,39.93570958,1.384358265,51.37982276,32.08467153,0
03-04-2016,29.12113291,2.078569017,43.08943352,34.54153733,0
04-04-2016,6.404787318,0.804630758,39.76394541,15.10770253,0
05-04-2016,18.60835119,1.23632079,28.76465505,32.58228121,0
06-04-2016,47.15379189,1.424461261,27.79117886,13.88617204,0
07-04-2016,44.34624501,2.178546526,31.88107718,41.71761225,0
08-04-2016,43.06849982,2.554398674,50.48834595,16.35084591,0
09-04-2016,37.75209644,1.676120923,46.58558552,37.78208047,0
10-04-2016,38.82237232,2.088771122,26.96957478,29.52621135,0
11-04-2016,49.23348698,2.859445873,26.06525817,12.41666671,0
12-04-2016,6.586438673,1.583688593,36.5094915,14.60801148,0
13-04-2016,25.29263465,2.187258749,39.57183674,29.40067425,0
14-04-2016,29.51738452,1.607068784,27.7816689,30.42598968,0
15-04-2016,34.4442651,2.435531134,39.42202015,39.25046917,0
16-04-2016,8.003581748,1.083186584,12.68102312,16.1005489,0
17-04-2016,36.32308576,2.710081618,23.87226871,23.06724421,0
18-04-2016,40.00354843,1.208142238,38.65361301,37.98820832,0
19-04-2016,30.79927251,0.992034919,29.90131881,40.2706303,0
20-04-2016,27.71132571,0.564685741,41.14312051,6.589010972,0
21-04-2016,37.28668914,1.150694903,49.92821114,21.55733381,0
22-04-2016,16.34658082,0.624707717,24.07210071,44.44928428,0
23-04-2016,49.81671688,1.732953399,38.40333399,37.49319222,0
24-04-2016,44.30978902,2.072284449,35.03870765,23.56798284,0
25-04-2016,34.78090732,0.702054674,39.02195232,20.99718547,0
26-04-2016,39.70986656,0.980178611,39.55902798,26.64378004,0
27-04-2016,32.1162763,0.772032715,37.03439651,30.26680646,0
28-04-2016,28.03300472,1.767635428,38.70393953,41.22450499,0
29-04-2016,13.49103601,1.91991954,28.99498127,8.467622561,0
30-04-2016,2.927546462,0.727027567,34.42517325,36.84564206,0
01-05-2016,39.43074823,1.823153078,35.03519441,11.6353637,0
02-05-2016,16.40963768,1.196231486,17.58090419,14.92753787,0
03-05-2016,29.9112647,2.069551523,48.92380475,46.99009991,0
04-05-2016,32.12825998,1.485061306,38.72379893,40.35432281,0
05-05-2016,5.916809546,0.93814597,36.96911143,22.27248284,0
06-05-2016,28.59361356,1.747410993,24.11237166,21.30059487,0
07-05-2016,16.72556444,0.386904706,15.74342225,42.42636697,0
08-05-2016,13.6535405,1.309228342,23.05782936,47.33056603,0
09-05-2016,12.96483794,1.118610384,40.0713589,42.88701051,0
10-05-2016,9.305070892,1.791388037,26.53712787,26.73359924,0
11-05-2016,6.673998621,0.294683,33.8403788,27.34075186,0
12-05-2016,21.84253513,1.89586716,39.51814751,12.15086755,0
13-05-2016,30.51125747,0.880933314,41.69462982,34.56298203,0
14-05-2016,47.83073105,1.094530654,26.06086095,17.69841836,0
15-05-2016,13.08528419,0.755663282,41.11322267,16.22957899,0
16-05-2016,13.59748631,1.790746251,27.57144117,39.95197506,0
17-05-2016,3.268307878,1.040508545,11.98890037,7.819394155,0
18-05-2016,45.32187267,1.184928196,39.56918227,23.49930212,0
19-05-2016,17.36716631,2.147010018,15.8648518,34.87053588,0
20-05-2016,48.16972171,2.083730801,52.55559037,7.351604568,0
21-05-2016,20.93966595,0.939108901,38.20652874,49.15836907,0
22-05-2016,12.82650312,1.564879265,19.79087992,30.43986146,0
23-05-2016,23.19662433,2.407943146,35.21480548,20.72778674,0
24-05-2016,5.704789244,0.416589442,18.47094467,16.29349976,0
25-05-2016,42.53080289,1.973061634,38.46096821,10.16459923,0
26-05-2016,43.00698467,2.3057683,24.93214626,36.85257938,0
27-05-2016,27.17691087,0.706988909,31.90209251,26.81133292,0
28-05-2016,8.288727008,2.057170834,37.98587925,35.10600518,0
29-05-2016,23.11477805,1.285826644,36.46363743,29.54443412,0
30-05-2016,3.113655294,1.087278403,35.12620511,25.66579449,0
31-05-2016,2.597828878,1.624512976,16.82026213,16.63793757,0
01-06-2016,91.17658836,2.483961897,60.05552168,28.37236368,0
02-06-2016,101.2203185,3.780066527,66.75355121,44.17602913,0
03-06-2016,109.6990528,3.096459745,72.45940554,39.74056143,0
04-06-2016,56.79185531,1.266246289,40.9554979,45.91490926,0
05-06-2016,184.6754495,4.689134006,68.56684585,34.55510471,1
06-06-2016,255.5257902,5.871355818,100,48.40144943,1
07-06-2016,100.9416148,3.065491558,48.89662318,40.67844886,0
08-06-2016,194.3983415,5.157131665,92.25692723,22.81867127,1
09-06-2016,278.7725171,6.641508077,98.37039982,36.31546032,1
10-06-2016,248.3153376,5.599830106,100,45.77644646,1
11-06-2016,119.2261218,4.351565382,49.98918239,14.09070508,0
12-06-2016,96.05620981,3.709103616,58.44563951,11.84469275,0
13-06-2016,160.0808546,4.432213142,60.52817893,44.70873658,1
14-06-2016,250.9008839,6.028431224,100,23.79924407,1
15-06-2016,296.0275798,7.256391593,100,12.46797029,1
16-06-2016,270.4819396,6.264618167,96.01158405,5.567338399,1
17-06-2016,189.9389209,4.853577662,88.56228494,45.06161239,1
18-06-2016,69.85164616,2.860025904,36.57785217,43.61796739,0
19-06-2016,254.7658785,6.176905079,100,19.14575509,1
20-06-2016,167.7919747,4.99911329,74.11554834,21.10092194,1
21-06-2016,173.5531118,5.127560741,72.12217496,12.81927169,1
22-06-2016,228.0035051,6.212026527,81.42017588,15.79433507,1
23-06-2016,85.49299744,2.405742772,49.1584286,38.69718516,0
24-06-2016,212.7868962,5.497595059,84.40731726,42.86513989,1
25-06-2016,167.8217918,5.314645713,79.3708017,10.68191337,1
26-06-2016,219.0443905,5.031095841,96.30313306,8.133851667,1
27-06-2016,93.72035929,3.585881704,44.9314945,42.66685064,0
28-06-2016,119.8190221,3.682144262,66.77022384,28.06946389,0
29-06-2016,126.3276692,2.951842136,48.89398139,18.67758806,0
30-06-2016,213.2906976,6.14242359,100,39.47291494,1
01-07-2016,247.1118358,6.272206523,91.94215647,45.82377638,1
02-07-2016,217.683078,5.474542821,78.63460747,25.11749947,1
03-07-2016,165.0895678,5.030918575,75.92631695,22.1180247,1
04-07-2016,294.2000821,6.105442829,100,6.891110383,1
05-07-2016,234.9760302,6.535673708,88.89392894,43.62537546,1
06-07-2016,123.0545576,4.282631476,69.53522439,41.22080496,0
07-07-2016,54.5016389,3.015653492,48.15062143,18.71379929,0
08-07-2016,257.3486662,5.710015721,100,10.06611757,1
09-07-2016,225.9214944,5.599826841,80.67248242,15.88522227,1
10-07-2016,53.10100907,1.999556112,34.96826054,31.92608679,0
11-07-2016,124.3094519,3.086027262,69.58863154,7.166427619,0
12-07-2016,275.7237488,7.219002725,100,31.69497065,1
13-07-2016,273.0756245,5.83217285,94.29176223,15.77795765,1
14-07-2016,248.6445697,5.042231927,100,49.79468823,1
15-07-2016,263.9240235,6.321371847,91.08643432,42.41180815,1
16-07-2016,199.744627,4.224758535,72.73910666,45.93320687,1
17-07-2016,217.3000657,6.004574913,100,30.72975584,1
18-07-2016,179.3615879,4.448086579,73.31687402,24.55681824,1
19-07-2016,243.4699139,6.073245141,100,24.95210065,1
20-07-2016,201.7723947,5.298063,88.28263327,36.61851979,1
21-07-2016,109.3583671,3.211894897,45.93425421,22.30300974,0
22-07-2016,171.9167672,4.742783862,90.09096172,32.02929799,1
23-07-2016,235.898479,5.7305017,99.79266465,8.191949726,1
24-07-2016,113.5978952,2.995664091,58.25416921,7.054193548,0
25-07-2016,85.00602439,2.253749103,64.64778804,19.91061532,0
26-07-2016,170.5102645,3.802400716,79.47648149,17.6307447,1
27-07-2016,101.7481446,3.068108149,40.68961736,5.344881469,0
28-07-2016,104.7672023,2.168786771,44.67093331,20.24872922,0
29-07-2016,250.6464199,6.157025685,100,18.20699704,1
30-07-2016,282.9384299,6.45279868,97.49431196,32.76799323,1
31-07-2016,78.45959837,2.259638253,48.76023767,44.34001361,0
01-08-2016,173.3866451,4.872250434,91.8004987,10.9170104,1
02-08-2016,118.6828814,3.162809779,58.25970977,23.49594839,0
03-08-2016,276.9027506,6.966120302,100,18.9217723,1
04-08-2016,255.9475961,7.029072944,100,5.070429734,1
05-08-2016,209.1003425,4.284277614,80.45831937,7.678611516,1
06-08-2016,200.9488632,5.392157092,73.71928811,22.27274974,1
07-08-2016,164.0591272,4.019288588,62.84848819,23.85265056,1
08-08-2016,237.794512,4.897905568,83.74375401,20.96470813,1
09-08-2016,285.4314279,7.045773852,100,21.28639959,1
10-08-2016,198.4151978,3.988566324,88.60744073,46.09791264,1
11-08-2016,203.1433671,5.810264529,92.66220179,10.42512874,1
12-08-2016,275.6133268,5.645154225,100,11.39617057,1
13-08-2016,52.92665268,1.902601574,34.72921703,26.87002222,0
14-08-2016,194.2999717,3.973477578,71.98009036,30.13890784,1
15-08-2016,135.7918383,4.174183741,70.30630095,43.05219633,0
16-08-2016,223.1232067,5.322326288,97.12596067,17.39215284,1
17-08-2016,126.5783747,4.109537814,61.3660979,40.92711532,0
18-08-2016,255.6055934,6.827236544,100,24.39433492,1
19-08-2016,129.7167046,3.758731585,60.05018408,32.04833751,0
20-08-2016,226.3964657,5.90473935,89.15552631,12.50870908,1
21-08-2016,157.6323346,3.43783498,83.99261144,20.56448573,1
22-08-2016,88.61493681,1.823194256,55.95915263,33.66060429,0
23-08-2016,135.1510416,2.846444611,62.83417934,19.00478728,0
24-08-2016,219.2801599,5.597161698,86.72185983,14.80516494,1
25-08-2016,297.0089915,6.848183073,100,11.32488354,1
26-08-2016,171.3974249,3.483021938,76.58288101,48.38078332,1
27-08-2016,146.0516782,2.99902559,54.7441772,22.4594042,0
28-08-2016,90.00623412,1.846828875,59.68827865,25.6335354,0
29-08-2016,122.311193,4.246390226,50.1775267,48.0163473,0
30-08-2016,128.4916793,4.346640932,66.6357901,42.20183119,0
31-08-2016,296.0032908,6.496876692,100,22.52668527,1
01-09-2016,146.3779762,3.608333732,70.15562108,11.93652694,0
02-09-2016,188.4278713,4.851967052,89.38541578,42.51424829,1
03-09-2016,160.1103376,3.80687325,65.81314819,13.75807265,1
04-09-2016,64.41189555,1.973133869,37.43099943,48.48878236,0
05-09-2016,189.4272066,4.483098209,84.24219,11.26385156,1
06-09-2016,161.0109373,4.472687389,72.97021614,23.08004603,1
07-09-2016,298.4620972,7.729871469,100,30.62198125,1
08-09-2016,205.16512,4.505926615,83.40366828,6.77567898,1
09-09-2016,168.8865094,4.463779355,67.49844489,48.38129812,1
10-09-2016,277.3636527,6.991559526,100,44.14861218,1
11-09-2016,82.66308596,3.234281308,38.54355021,40.73947981,0
12-09-2016,118.9418921,4.133019003,74.00383043,11.69581862,0
13-09-2016,165.6689013,5.275352782,74.20289346,43.85963851,1
14-09-2016,197.1828805,4.694317426,77.72837083,14.1450391,1
15-09-2016,240.4495478,5.582071971,97.47312822,27.1546466,1
16-09-2016,194.3197573,5.617549437,97.7181075,23.34128939,1
17-09-2016,256.8797305,6.6666502,100,48.02212146,1
18-09-2016,100.1186289,2.220900998,65.65444767,24.76174175,0
19-09-2016,261.7422136,7.021024681,90.39639187,44.75591433,1
20-09-2016,162.0797638,4.262460255,77.42170449,46.6872173,1
21-09-2016,54.77902361,2.049267409,47.06536836,37.5218131,0
22-09-2016,223.1331079,4.731532417,85.92180002,21.14219864,1
23-09-2016,251.1093019,5.579705783,91.65393949,48.08516086,1
24-09-2016,52.21582128,3.039958137,45.96938535,42.28111848,0
25-09-2016,123.6548491,2.501727537,69.23254028,42.53650687,0
26-09-2016,235.119033,4.988081234,100,39.60152519,1
27-09-2016,214.6351289,5.824934444,99.76818187,32.61218514,1
28-09-2016,72.15117849,2.418279189,33.97483359,23.3394364,0
29-09-2016,151.7766223,3.167552134,65.9976027,9.994914446,1
30-09-2016,252.0588025,6.936552102,87.78713501,47.98018433,1
01-10-2016,26.12882997,1.121707955,20.14451125,27.52809206,0
02-10-2016,39.72577722,2.208688499,23.42451351,8.280582592,0
03-10-2016,20.14366413,0.993454271,23.01462893,17.64520245,0
04-10-2016,40.17413716,2.661938851,34.20532199,45.7749951,0
05-10-2016,16.07478506,1.274369674,21.60330545,33.8214219,0
06-10-2016,48.94905576,2.185967307,35.41913925,34.15178507,0
07-10-2016,6.146033923,1.900238839,26.9363287,25.22073839,0
08-10-2016,29.29323942,1.835432514,20.94124601,35.71777496,0
09-10-2016,12.09658402,1.669836945,38.30501904,41.17813284,0
10-10-2016,27.62504837,1.592840752,22.57379335,39.89057677,0
11-10-2016,13.57046902,1.264800226,22.59936349,11.02227633,0
12-10-2016,31.47788484,0.738221767,41.90272248,19.29140579,0
13-10-2016,0.00673465,1.022392971,11.40757765,17.4276301,0
14-10-2016,35.34882437,0.832355731,45.78480208,5.17189652,0
15-10-2016,12.34119346,1.728631982,23.19046253,9.585157463,0
16-10-2016,18.01169594,0.901020492,40.68486585,19.10065629,0
17-10-2016,39.44662359,2.572676761,34.84850966,45.94744147,0
18-10-2016,18.8659027,2.305474887,18.33845655,35.91586699,0
19-10-2016,24.69070202,1.269111651,36.38856697,36.67356912,0
20-10-2016,0.218163483,0.338269447,31.45683056,34.98734361,0
21-10-2016,48.30237526,2.488123086,53.01389381,36.61432257,0
22-10-2016,14.90261043,0.508782053,37.92549903,33.98671497,0
23-10-2016,2.40930062,0.768286944,39.42678465,27.51805156,0
24-10-2016,21.6364568,1.348128346,22.75741876,21.59182269,0
25-10-2016,18.4906628,0.474523296,38.5742277,23.74269944,0
26-10-2016,41.10899434,2.522875889,28.69251994,34.5809067,0
27-10-2016,23.61409021,2.23259528,23.55644744,35.50159401,0
28-10-2016,30.38760611,1.198355077,23.21430894,34.32378922,0
29-10-2016,36.92987291,1.369852146,40.42393999,22.78089084,0
30-10-2016,35.66034416,1.111637433,47.40455333,17.93343184,0
31-10-2016,18.38929939,0.483969892,18.86215619,28.21378562,0
01-11-2016,13.37963384,1.938553128,14.45469181,22.05923219,0
02-11-2016,16.86727734,0.376000809,18.79123517,23.61392037,0
03-11-2016,24.64322922,1.301444079,33.32109912,31.78092537,0
04-11-2016,0.496191056,0.93811414,39.05383454,28.35645261,0
05-11-2016,33.87711337,1.301269983,43.38287536,39.78146668,0
06-11-2016,26.06480238,2.473323694,21.58594716,5.76264492,0
07-11-2016,38.50791059,2.384469286,25.15859005,16.95122748,0
08-11-2016,0.877618168,0.604169585,33.45754167,28.30822375,0
09-11-2016,17.40477966,1.091574183,15.26204267,18.49102374,0
10-11-2016,32.32293708,2.594847629,45.10870593,6.061773409,0
11-11-2016,44.92803023,2.464957431,46.88969278,25.60980916,0
12-11-2016,19.90026465,1.003836751,17.94092516,15.27059136,0
13-11-2016,12.33018175,1.214757774,36.12238672,26.32144228,0
14-11-2016,2.892222472,1.973424051,39.14939631,40.33352944,0
15-11-2016,49.56639508,2.080292567,53.75296903,8.402226828,0
16-11-2016,18.28403741,0.816443284,21.36020375,11.3361327,0
17-11-2016,31.12068208,2.185057353,36.68515661,11.61332193,0
18-11-2016,40.5561885,2.083033184,33.81182773,35.3358633,0
19-11-2016,12.99524896,0.950289396,41.42314998,18.07270276,0
20-11-2016,23.49941341,2.250270543,38.28146453,7.799145177,0
21-11-2016,7.365152214,0.162986226,31.13719937,25.14530414,0
22-11-2016,6.713742545,2.050143093,27.90391448,15.88519824,0
23-11-2016,25.03017856,1.859844237,19.79623011,17.36167168,0
24-11-2016,40.34827454,1.726295232,38.50179662,24.4767201,0
25-11-2016,2.194997132,0.375399502,24.0247483,14.41334594,0
26-11-2016,2.498951433,1.737278357,40.1854613,40.69142933,0
27-11-2016,42.68924609,1.337739182,51.62558309,13.8616567,0
28-11-2016,47.57149052,2.941068398,45.62313133,49.15146793,0
29-11-2016,28.47698898,1.088623346,31.65297326,31.71024209,0
30-11-2016,3.654078101,1.317768091,40.53155853,13.55484424,0
01-12-2016,39.62975581,2.608392704,50.19997453,48.2061022,0
02-12-2016,26.07298194,2.476075455,40.54120079,12.27521463,0
03-12-2016,23.84500532,1.913562457,24.57371107,33.82768326,0
04-12-2016,33.33002395,0.991999967,36.95156656,39.72321099,0
05-12-2016,24.94478323,0.523101898,17.75458904,21.06632048,0
06-12-2016,46.30970342,1.383547628,42.92382169,14.99341418,0
07-12-2016,16.08349948,2.017754169,36.69089311,9.292967479,0
08-12-2016,21.43510105,0.487041548,30.85723471,34.80953053,0
09-12-2016,5.92513118,0.696272501,23.71263812,46.37889611,0
10-12-2016,49.66275077,1.083077613,47.72906294,21.72758299,0
11-12-2016,19.62290931,1.900988133,43.43966576,47.79178675,0
12-12-2016,28.8561293,1.291364905,42.28331137,16.29506225,0
13-12-2016,28.20370144,1.281230952,38.16004264,15.81795108,0
14-12-2016,9.579647287,2.028071119,15.92800467,27.76810585,0
15-12-2016,11.04263915,0.29871271,14.39335629,12.88497974,0
16-12-2016,43.33851773,1.431727842,51.51533043,31.17300318,0
17-12-2016,21.83070949,1.596791859,32.0501644,39.14493142,0
18-12-2016,14.1248033,0.988596849,41.06027007,47.59054309,0
19-12-2016,44.62791137,1.731454215,46.7993385,26.435108,0
20-12-2016,24.87699261,0.90690007,35.19700688,13.3761154,0
21-12-2016,16.57823495,2.041625102,21.18574476,8.202122833,0
22-12-2016,3.450379631,1.950576634,26.24272703,23.42354323,0
23-12-2016,40.54392905,2.482530437,32.12890971,36.21281259,0
24-12-2016,38.55614079,2.08042419,26.11469448,44.41473876,0
25-12-2016,26.95472764,1.104039405,30.84326385,6.690699068,0
26-12-2016,6.393340061,1.658960302,11.91835106,23.74546228,0
27-12-2016,26.12550905,0.631779021,47.02999761,15.17563991,0
28-12-2016,15.20993598,0.912083744,21.47548066,5.066321994,0
29-12-2016,36.4672397,2.663035794,27.66897641,34.83712363,0
30-12-2016,37.09481635,2.438747085,33.80732081,18.63189075,0
31-12-2016,16.2647567,1.7505378,39.38281101,13.17262855,0
01-01-2017,18.54705041,2.174821402,39.76492071,49.31862812,0
02-01-2017,37.71241298,1.540638662,39.03285892,34.74564144,0
03-01-2017,3.922790816,1.167449735,32.4564621,12.52945868,0
04-01-2017,39.03158587,1.948177278,50.27612933,6.909003419,0
05-01-2017,13.26630688,1.468433896,22.87668943,37.14908738,0
06-01-2017,37.95026413,0.964037211,36.80071316,27.900075,0
07-01-2017,18.46403851,2.235130495,40.36440115,36.37442219,0
08-01-2017,35.71633179,1.637758923,48.34473517,36.25679423,0
09-01-2017,36.44905308,2.452362869,29.15686361,41.31819067,0
10-01-2017,9.762030148,0.885924507,22.99692267,49.03364608,0
11-01-2017,42.82686119,2.258876947,44.6597612,30.29327575,0
12-01-2017,47.35453336,1.939608173,35.6218913,12.33659016,0
13-01-2017,39.31028261,2.255093516,33.32373594,6.133703628,0
14-01-2017,41.94986639,0.861833295,43.6959533,48.66156994,0
15-01-2017,21.88306641,0.907608138,37.71105022,41.77076639,0
16-01-2017,27.3215158,2.480500867,19.74651639,27.71580192,0
17-01-2017,35.92269737,2.44373489,26.15447757,41.00015668,0
18-01-2017,27.63535379,1.34581444,22.24205699,43.93830915,0
19-01-2017,7.863660409,0.776848927,21.06046408,44.21363154,0
20-01-2017,33.63514971,2.266065789,27.60458188,33.11933448,0
21-01-2017,28.58729916,2.237406737,45.75880156,5.547054716,0
22-01-2017,33.70099595,0.777691517,36.57605874,17.94347281,0
23-01-2017,15.33882998,1.012693606,33.24042246,20.03224846,0
24-01-2017,36.63495253,1.541753822,23.04108177,40.26919291,0
25-01-2017,14.28791623,1.151292084,34.84969137,19.96052707,0
26-01-2017,2.829282807,0.80442775,39.18224232,33.87804788,0
27-01-2017,33.57395743,1.936043456,26.0419514,23.82502388,0
28-01-2017,37.54698992,0.953685593,29.59968026,17.43435988,0
29-01-2017,21.60094638,2.392756409,18.50536031,28.34154475,0
30-01-2017,8.968234101,2.120717773,16.08957537,23.16204511,0
31-01-2017,36.89424924,2.146993841,33.75013388,20.59358756,0
01-02-2017,19.88061893,0.926164905,22.12417384,26.73678639,0
02-02-2017,13.4266878,0.843457086,33.73068825,48.58417993,0
03-02-2017,30.18186003,0.757596135,21.32206642,47.81404494,0
04-02-2017,14.86453952,0.481424762,32.43069947,33.06419502,0
05-02-2017,32.42524101,1.183308876,20.18089283,48.42569163,0
06-02-2017,12.54465228,1.602945622,34.96229178,32.45033377,0
07-02-2017,15.64536971,0.855099902,32.62365939,43.97430351,0
08-02-2017,47.33668645,1.158545338,28.84586431,47.51313165,0
09-02-2017,36.82676142,2.502522878,27.12700745,31.4413642,0
10-02-2017,35.05697972,2.061363365,32.76164464,5.692770126,0
11-02-2017,29.14630284,1.089129135,32.25151824,48.09114568,0
12-02-2017,19.95176588,2.078638531,21.64174794,35.26072241,0
13-02-2017,48.85034772,1.180793156,24.90470258,24.51122567,0
14-02-2017,4.631274153,1.589394182,38.82584216,24.53094377,0
15-02-2017,12.93558211,1.12751828,35.58410917,5.407437271,0
16-02-2017,29.47269947,1.816037359,37.97245725,15.8909936,0
17-02-2017,35.70263617,0.896835696,26.68890094,44.4861521,0
18-02-2017,36.93615754,0.766214259,28.53213507,14.64829173,0
19-02-2017,13.5403164,0.765925869,15.93788379,25.65232325,0
20-02-2017,36.63667374,1.946196924,41.17715218,8.651713034,0
21-02-2017,47.57453551,2.628474378,48.42507021,42.03427123,0
22-02-2017,46.63552541,2.02121844,29.99911816,32.75526235,0
23-02-2017,37.14407468,2.21871628,36.78669313,8.08064237,0
24-02-2017,18.55564692,2.212646155,33.10016137,29.22493745,0
25-02-2017,13.44267572,1.005751354,40.89318539,34.99083714,0
26-02-2017,39.36935134,1.696077873,40.71822198,16.17726239,0
27-02-2017,35.27304151,1.560663498,33.8582779,34.21950461,0
28-02-2017,46.81403107,1.064293315,48.78650644,18.15723997,0
01-03-2017,22.19597273,0.487746112,25.69017415,27.61840592,0
02-03-2017,2.808803867,1.038367536,38.65596003,9.742694815,0
03-03-2017,38.2220364,1.583782835,41.12182236,16.71064691,0
04-03-2017,7.974613127,0.480417491,14.50714231,13.35410172,0
05-03-2017,33.21096925,2.427600609,44.38706134,35.83104394,0
06-03-2017,5.521593171,0.688806756,20.95068421,16.24806259,0
07-03-2017,25.75028299,1.586113289,28.43166415,20.92051214,0
08-03-2017,41.4277799,2.407141295,31.66220892,46.12047997,0
09-03-2017,47.64075085,1.606300101,34.92497372,27.7535369,0
10-03-2017,47.05604063,2.693759679,27.19385107,22.67288345,0
11-03-2017,27.66855949,1.559636135,24.11645988,43.6467547,0
12-03-2017,33.84703915,2.352757533,45.91704013,38.67601341,0
13-03-2017,21.96053006,1.660304111,21.3991212,35.31404379,0
14-03-2017,8.962662787,1.567152437,19.57674366,10.28980851,0
15-03-2017,8.264224507,0.169268761,34.04145589,37.95804721,0
16-03-2017,25.7466675,0.837658952,20.23063037,5.86080349,0
17-03-2017,8.287408848,1.947459247,19.73232791,20.94220972,0
18-03-2017,5.267274224,0.550068094,27.15691939,32.34887074,0
19-03-2017,12.26761571,0.360816633,25.41127079,15.53915169,0
20-03-2017,10.97769616,2.139279529,31.78232343,30.05952994,0
21-03-2017,20.78875518,1.27366377,32.46377667,36.33934132,0
22-03-2017,35.10730481,1.045533912,35.53557401,23.53811428,0
23-03-2017,43.52634831,2.133364809,39.03302649,10.1927589,0
24-03-2017,30.28189447,0.840045701,29.20076561,11.42788842,0
25-03-2017,34.60368235,1.104577875,32.1368859,45.30536499,0
26-03-2017,10.21581917,1.219926511,25.64289559,5.815581847,0
27-03-2017,39.63790568,0.930849926,36.11902233,30.23052327,0
28-03-2017,31.42132283,2.005689715,27.02456835,5.44904495,0
29-03-2017,36.17218312,1.794756861,45.93518603,41.96247633,0
30-03-2017,42.16630839,1.813515488,32.65874439,40.62011912,0
31-03-2017,22.56470565,0.818178506,42.41863228,44.71519445,0
01-04-2017,23.31548781,0.617709211,28.62942904,41.15919468,0
02-04-2017,45.08870143,1.308719514,25.53581879,44.48077039,0
03-04-2017,19.47024695,1.472926868,44.88304845,7.995412756,0
04-04-2017,32.41590037,0.796528853,30.98883797,41.17165453,0
05-04-2017,21.67361164,2.427836941,33.27386204,19.45229687,0
06-04-2017,11.0055663,0.921152394,24.4776681,8.092115498,0
07-04-2017,18.47870997,1.298051239,37.22574556,34.55282681,0
08-04-2017,35.43828276,0.725493019,27.16150682,34.77579298,0
09-04-2017,24.19946841,0.49461632,41.3946798,39.7764308,0
10-04-2017,27.42095815,0.681345815,41.22173893,31.26711145,0
11-04-2017,39.09799886,2.285453962,45.81946182,28.31036299,0
12-04-2017,7.01622591,1.482639465,30.71908132,38.40139342,0
13-04-2017,8.494050303,0.559831406,39.26050061,38.74900093,0
14-04-2017,45.41142444,2.425659131,41.53808651,34.43597317,0
15-04-2017,44.4563962,2.046741433,42.30865859,12.04145222,0
16-04-2017,23.69606101,1.906715444,25.23709925,14.10143812,0
17-04-2017,15.69134041,0.796828064,21.15478123,24.11828793,0
18-04-2017,45.39192569,1.921957807,29.25518913,8.463725122,0
19-04-2017,34.80780726,1.461753674,45.09727057,34.67798459,0
20-04-2017,39.81207253,1.340133529,42.71438943,16.88278931,0
21-04-2017,46.95342397,2.211817043,33.8213812,17.1280338,0
22-04-2017,9.546329254,1.580208503,19.42536717,31.78864697,0
23-04-2017,13.23175135,1.588572917,38.41771726,40.01113594,0
24-04-2017,38.04256655,1.136296142,24.06431837,36.45269728,0
25-04-2017,18.41736069,1.233039667,16.45968099,16.68094022,0
26-04-2017,1.683820194,1.792047949,17.80704655,30.08017263,0
27-04-2017,1.948966033,1.372674103,20.27551018,45.40636341,0
28-04-2017,44.40590945,1.538699426,50.3505997,49.82709531,0
29-04-2017,41.27078321,2.51515836,29.85149705,30.95160795,0
